SUID,shared name,shared interaction,name,selected,interaction,stringdb::score,stringdb::interspecies,stringdb::neighborhood,stringdb::fusion,stringdb::cooccurrence,stringdb::coexpression,stringdb::experiments,stringdb::databases,stringdb::textmining
170516,9606.ENSP00000259915 (pp) 9606.ENSP00000357206,pp,9606.ENSP00000259915 (pp) 9606.ENSP00000357206,False,pp,0.835,,0.0,0.0,0.0,0.095,0.0,0.0,0.825
171029,9606.ENSP00000331902 (pp) 9606.ENSP00000359603,pp,9606.ENSP00000331902 (pp) 9606.ENSP00000359603,False,pp,0.521,,0.0,0.0,0.127,0.043,0.0,0.4,0.156
170522,9606.ENSP00000259915 (pp) 9606.ENSP00000323588,pp,9606.ENSP00000259915 (pp) 9606.ENSP00000323588,False,pp,0.999,,0.0,0.0,0.0,0.134,0.983,0.9,0.999
171035,9606.ENSP00000331902 (pp) 9606.ENSP00000369889,pp,9606.ENSP00000331902 (pp) 9606.ENSP00000369889,False,pp,0.693,,0.0,0.0,0.089,0.074,0.068,0.4,0.449
171032,9606.ENSP00000331902 (pp) 9606.ENSP00000355751,pp,9606.ENSP00000331902 (pp) 9606.ENSP00000355751,False,pp,0.539,,0.0,0.0,0.0,0.076,0.099,0.4,0.185
171038,9606.ENSP00000331902 (pp) 9606.ENSP00000359114,pp,9606.ENSP00000331902 (pp) 9606.ENSP00000359114,False,pp,0.71,,0.0,0.0,0.099,0.086,0.071,0.4,0.466
170525,9606.ENSP00000261037 (pp) 9606.ENSP00000359603,pp,9606.ENSP00000261037 (pp) 9606.ENSP00000359603,False,pp,0.537,,0.0,0.0,0.129,0.042,0.0,0.4,0.183
170018,9606.ENSP00000172229 (pp) 9606.ENSP00000323588,pp,9606.ENSP00000172229 (pp) 9606.ENSP00000323588,False,pp,0.557,,0.0,0.0,0.0,0.067,0.0,0.0,0.545
170531,9606.ENSP00000261037 (pp) 9606.ENSP00000274341,pp,9606.ENSP00000261037 (pp) 9606.ENSP00000274341,False,pp,0.54,,0.0,0.0,0.0,0.062,0.091,0.0,0.504
171041,9606.ENSP00000331902 (pp) 9606.ENSP00000364140,pp,9606.ENSP00000331902 (pp) 9606.ENSP00000364140,False,pp,0.767,,0.0,0.0,0.0,0.054,0.0,0.72,0.191
170534,9606.ENSP00000261037 (pp) 9606.ENSP00000295550,pp,9606.ENSP00000261037 (pp) 9606.ENSP00000295550,False,pp,0.585,,0.0,0.0,0.0,0.171,0.0,0.4,0.233
171047,9606.ENSP00000338157 (pp) 9606.ENSP00000360493,pp,9606.ENSP00000338157 (pp) 9606.ENSP00000360493,False,pp,0.522,,0.0,0.0,0.0,0.0,0.067,0.0,0.509
171044,9606.ENSP00000331902 (pp) 9606.ENSP00000339787,pp,9606.ENSP00000331902 (pp) 9606.ENSP00000339787,False,pp,0.812,,0.0,0.0,0.0,0.075,0.0,0.0,0.805
